NI,1962,37.86907317,55.81918
CQ,1962,,
NO,1962,73.44804878,160.24299000000002
MU,1962,44.3005122,76.439
PK,1962,47.11153659,84.36428000000001
PS,1962,,
PM,1962,61.89636585,122.88767
PP,1962,42.97731707,54.41475
PA,1962,64.22690244,132.334
PE,1962,48.75278049,90.35337
RP,1962,58.42885366,110.10311999999999
PL,1962,67.42682927,143.31797
PO,1962,63.69414634,135.25637
RQ,1962,69.14543902,142.11275
QA,1962,62.74173171,129.031
RO,1962,67.02907317,144.00978
RS,1962,67.02141463,136.44294
RW,1962,42.83770732,68.74576
WS,1962,50.9695122,74.74763999999999
SM,1962,,
TP,1962,51.59729268,93.46584
SA,1962,46.6945122,81.10231999999999
SG,1962,38.446,57.34473
RI,1962,,131.0473
SE,1962,,123.31331
SL,1962,30.75278049,40.289429999999996
SN,1962,66.4322439,129.61700000000002
NN,1962,,
LO,1962,70.47229268,151.23832
SI,1962,68.97804878,138.71800000000002
BP,1962,50.38170732,86.18504999999999
SO,1962,37.76121951,55.49426
SF,1962,52.90134146,93.23813999999999
OD,1962,32.57160976,42.5874
SP,1962,69.51902439,149.14875999999998
CE,1962,60.49670732,119.55499999999999
SC,1962,,
ST,1962,58.76334146,111.03089
RN,1962,,
VC,1962,59.83819512,127.04476
SU,1962,49.02746341,85.86693
NS,1962,60.40843902,114.37477
WZ,1962,44.81946341,70.53539
SW,1962,73.3504878,161.03690999999998
SZ,1962,71.19609756,152.93457
SY,1962,53.20278049,97.57473
TI,1962,56.97468293,115.0145
TZ,1962,44.1622439,72.3231
TH,1962,55.74521951,102.06837
TT,1962,34.73904878,44.401709999999994
TO,1962,41.55509756,66.29777
TN,1962,62.09729268,113.56092000000001
TD,1962,63.76019512,122.87880999999999
TS,1962,43.34168293,67.91995
TU,1962,46.83670732,86.67425
TX,1962,55.28719512,102.03121
TK,1962,,
TV,1962,,
UG,1962,45.14704878,75.38783000000001
UP,1962,69.14609756,145.60691
AE,1962,54.3764878,103.036
UK,1962,70.92682927,149.09016
US,1962,70.1195122,142.68086
UY,1962,68.29663415,141.023
UZ,1962,59.42441463,115.84013000000002
NH,1962,47.68819512,78.84379000000001
VE,1962,60.43031707,113.78729999999999
VM,1962,60.41053659,121.71745
VQ,1962,66.74109756,136.96034
GZ,1962,,86.82723999999999
YM,1962,34.73956098,49.10946
ZA,1962,45.85365854,77.28748999999999
ZI,1962,52.27790244,94.98069000000001
AF,1963,33.66690244,41.871430000000004
AL,1963,64.88709756,140.37115
AG,1963,47.49619512,84.76181
AQ,1963,,
AN,1963,,
AO,1963,34.24473171,46.745180000000005
AC,1963,62.99258537,120.03598
AR,1963,65.50939024,132.2314
AM,1963,67.13785366,138.56916999999999
AA,1963,66.71397561,137.07394
AS,1963,70.91170732,147.83733
AU,1963,69.44365854,146.17624
AJ,1963,61.4074878,129.03929
BF,1963,63.73704878,124.61719
BA,1963,56.14709756,108.26859999999999
BG,1963,47.69143902,86.75453999999999
BB,1963,62.18226829,121.58152
BO,1963,68.99207317,143.90703
BE,1963,70.05146341,147.86257999999998
BH,1963,61.64604878,122.06825
BN,1963,38.65390244,58.97689
BD,1963,,
BT,1963,35.73221951,45.23182
BL,1963,43.08914634,71.36135
BK,1963,62.15826829,125.32501
BC,1963,51.59341463,89.65795
BR,1963,55.76092683,104.32861
VI,1963,,
BX,1963,64.07619512,127.942
BU,1963,70.30926829,151.44349
UV,1963,35.87965854,51.706500000000005
BY,1963,42.17780488,66.89849
CV,1963,49.6905122,84.37852000000001
CB,1963,41.70278049,57.37026
CM,1963,42.84356098,69.05763
CA,1963,71.38073171,150.36718000000002
CJ,1963,,
CT,1963,37.76034146,55.83551
CD,1963,38.77536585,58.16573
CI,1963,58.50780488,110.0947
CH,1963,46.0057561,70.76248
CO,1963,58.2007561,112.3754
CN,1963,42.635,64.65964
CG,1963,41.678,65.63678
CG,1963,50.41885366,89.73689999999999
CS,1963,62.6497561,128.32995
IV,1963,38.88017073,60.51596000000001
HR,1963,65.78787805,131.94801999999999
CU,1963,65.76802439,138.64679999999998
UC,1963,,134.30784
CY,1963,70.56468293,153.9558
EZ,1963,70.30439024,147.99313
DA,1963,72.4004878,156.30369000000002
DJ,1963,45.29104878,75.93074
DO,1963,,
DR,1963,54.00678049,104.5426
EC,1963,54.91019512,106.53747
EG,1963,49.60195122,97.87269
ES,1963,51.82309756,95.98268
EK,1963,37.63182927,55.05274
ER,1963,40.24558537,62.0758
EN,1963,69.05356098,143.95834
ET,1963,40.27780488,62.07589
FO,1963,,
FJ,1963,57.23217073,109.30283
FI,1963,69.01268293,141.34003
FR,1963,70.51463415,147.52546999999998
FP,1963,57.54607317,99.75034
GB,1963,40.92495122,64.3061
GA,1963,33.06209756,43.3701
GG,1963,64.63882927,131.49112
GM,1963,69.85960976,147.91687000000002
GH,1963,47.07843902,80.27590000000001
GI,1963,,
GR,1963,69.18570732,146.23694
GL,1963,,
GJ,1963,61.07617073,121.67469
GQ,1963,62.707,124.10195999999999
GT,1963,48.296,83.18638
GV,1963,35.42517073,49.937110000000004
PU,1963,38.81370732,59.06635
GY,1963,60.83090244,116.36976
HA,1963,43.83619512,70.97789
HO,1963,48.289,82.7752
HK,1963,68.62585366,139.42641
HU,1963,68.87414634,146.33719000000002
IC,1963,73.04292683,158.27652
IN,1963,43.0522439,63.536
ID,1963,50.48829268,94.452
IR,1963,46.61807317,77.64072
IZ,1963,51.58941463,92.24166
EI,1963,70.27292683,147.52267
IM,1963,,
IS,1963,,152.21852
IT,1963,69.24804878,148.41604
JM,1963,65.87139024,138.05653
JA,1963,69.65804878,146.51215000000002
JO,1963,55.02519512,100.30895
KZ,1963,59.61856098,112.47367
KE,1963,48.26926829,84.23861
KR,1963,50.79778049,87.59437
KS,1963,52.34504878,85.32024
KS,1963,55.24736585,96.57246
KV,1963,,
KU,1963,62.62285366,129.5332
KG,1963,57.44319512,107.79566
LA,1963,44.10929268,68.48752
LG,1963,69.82902439,145.2124
LE,1963,64.16441463,128.54156999999998
LT,1963,47.7164878,78.40325
LI,1963,35.71521951,50.15193
LY,1963,47.45621951,83.37956
LS,1963,,
LH,1963,70.20439024,145.31545
LU,1963,69.22307317,143.48623
MC,1963,66.04141463,135.688
MK,1963,62.4595122,126.38275
MA,1963,41.41490244,64.3594
MI,1963,38.42170732,61.63215
MY,1963,61.16019512,117.2184
MV,1963,39.19590244,61.55517
ML,1963,28.79639024,34.55464
MT,1963,69.45526829,146.20713
RM,1963,,
MR,1963,45.46002439,76.97444999999999
MP,1963,61.35765854,113.96053
MX,1963,58.64290244,111.5974
FM,1963,58.78158537,111.32266
MD,1963,62.9142439,120.56689
MN,1963,,
MG,1963,50.98729268,94.32912
MJ,1963,65.70290244,134.95375
MO,1963,49.7147561,91.08884
MZ,1963,36.33878049,51.91235
BM,1963,45.00390244,71.51016
WA,1963,48.70621951,81.60999000000001
NR,1963,,
NP,1963,36.42517073,48.67945
NL,1963,73.33707317,159.48138
NC,1963,59.88780488,110.61099
NZ,1963,71.2804878,149.7465
NU,1963,48.9505122,84.4636
NG,1963,35.24458537,49.38351
NI,1963,38.28882927,56.78058
CQ,1963,,
NO,1963,73.07756098,160.38551999999999
MU,1963,45.09553659,78.38380000000001
PK,1963,47.96280488,86.44187
PS,1963,,
PM,1963,62.37678049,124.32964999999999
PP,1963,43.57782927,56.45361
PA,1963,64.41104878,132.7092
PE,1963,49.24865854,91.72836000000001
RP,1963,58.73260976,110.85231999999999
PL,1963,68.37560976,144.1027
PO,1963,64.13229268,136.08733999999998
RQ,1963,69.356,142.97325
QA,1963,63.49902439,131.0862
RO,1963,67.44107317,143.74586
RS,1963,67.33990244,136.6288
RW,1963,43.11312195,69.34953
WS,1963,51.4695122,76.37991
SM,1963,,
TP,1963,52.146,94.90907
SA,1963,47.23614634,82.80838
SG,1963,38.4632439,57.32113
RI,1963,,132.51809
SE,1963,,124.25256999999999
SL,1963,30.97756098,41.05791
SN,1963,66.70080488,130.78955
NN,1963,,
LO,1963,70.59492683,150.90805999999998
SI,1963,68.62195122,138.721
BP,1963,50.88170732,87.63033
SO,1963,38.16217073,56.54323
SF,1963,53.23404878,94.32103
OD,1963,32.99556098,43.62384
SP,1963,69.68121951,150.02666
CE,1963,60.90563415,121.2284
SC,1963,,
ST,1963,59.39007317,111.74128999999999
RN,1963,,
VC,1963,60.78239024,128.25197
SU,1963,49.43792683,86.98599
NS,1963,60.77046341,115.62643
WZ,1963,45.10056098,71.43984999999999
SW,1963,73.55536585,161.31038999999998
SZ,1963,71.18756098,153.64084
SY,1963,53.82360976,99.51306
TI,1963,57.3887561,116.18763
TZ,1963,44.42370732,73.16852
TH,1963,56.23239024,103.07252
TT,1963,35.24153659,45.631190000000004
TO,1963,42.18917073,68.10505
TN,1963,62.4587561,114.90520000000001
